,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
249,6.0,0.92,1.0,1.0,2.0,2.0,5.0,9.0,75.0,6.0,3.0,44.0,0.0
250,15.0,0.91,1.0,1.0,2.0,2.0,5.0,15.0,2277.964901664145,0.0,5.0,47.0,0.0
251,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,3000.0,2.0,5.0,74.0,0.0
252,2.0,0.624,1.0,1.0,2.0,3.0,5.0,6.0,30.0,6.0,1.0,8.0,1.0
253,2.0,0.624,1.0,0.0,1.0,2.0,5.0,7.0,2277.964901664145,0.0,0.0,20.0,1.0
254,0.0,0.92,1.0,1.0,2.0,2.0,5.0,3.0,750.0,6.0,1.0,162.0,0.0
255,28.0,0.893,2.0,0.0,2.0,2.0,4.0,2.0,75.0,6.0,1.0,110.0,0.0
256,7.0,0.762,0.0,1.0,0.0,1.0,5.0,3.0,30.0,6.0,1.0,262.0,0.0
257,40.0,0.836,1.0,1.0,2.0,3.0,5.0,14.0,2277.964901664145,0.0,1.0,6.0,0.0
258,18.0,0.6659999999999999,1.0,1.0,0.0,2.0,5.0,9.0,30.0,6.0,1.0,19.0,1.0
259,18.0,0.6659999999999999,0.0,0.0,2.0,2.0,5.0,21.0,75.0,6.0,5.0,23.0,1.0
260,2.0,0.624,1.0,0.0,2.0,2.0,5.0,0.0,2277.964901664145,0.0,1.0,107.0,1.0
261,36.0,0.897,1.0,1.0,2.0,3.0,5.0,15.0,10001.0,0.0,5.0,134.0,0.0
262,9.0,0.926,1.0,1.0,2.0,3.0,5.0,11.0,30.0,3.0,1.0,40.0,0.0
263,16.0,0.884,1.0,1.0,2.0,2.0,5.0,12.0,75.0,6.0,1.0,11.0,0.0
264,6.0,0.92,1.0,1.0,2.0,2.0,5.0,11.0,2277.964901664145,0.0,3.0,102.0,0.0
265,2.0,0.624,1.0,0.0,1.0,2.0,5.0,2.0,2277.964901664145,0.0,0.0,100.0,0.0
266,20.0,0.923,1.0,0.0,2.0,3.0,5.0,3.0,10001.0,6.0,0.0,30.0,0.0
267,0.0,0.92,1.0,0.0,2.0,1.0,5.0,5.0,2277.964901664145,0.0,1.0,20.0,1.0
268,0.0,0.92,2.0,1.0,2.0,2.0,5.0,14.0,3000.0,6.0,3.0,4.0,0.0
269,15.0,0.91,2.0,0.0,2.0,0.0,5.0,5.0,2277.964901664145,0.0,0.0,15.0,0.0
270,2.0,0.624,1.0,0.0,2.0,2.0,5.0,0.0,2277.964901664145,0.0,1.0,14.0,1.0
271,20.0,0.923,1.0,0.0,2.0,0.0,5.0,1.0,2277.964901664145,6.0,0.0,103.0,0.0
272,6.0,0.92,1.0,1.0,0.0,2.0,5.0,5.0,3000.0,5.0,2.0,40.0,0.0
273,15.0,0.91,1.0,1.0,2.0,4.0,5.0,21.0,300.0,6.0,2.0,27.0,0.0
274,9.0,0.926,1.0,0.0,2.0,1.0,5.0,10.0,300.0,6.0,5.0,46.0,0.0
275,9.0,0.926,1.0,1.0,2.0,1.0,5.0,7.0,75.0,6.0,5.0,110.0,0.0
276,0.0,0.92,1.0,1.0,2.0,2.0,5.0,13.0,75.0,4.0,1.0,96.0,0.0
277,0.0,0.92,2.0,1.0,2.0,2.0,5.0,5.0,10001.0,6.0,2.0,57.0,0.0
278,6.0,0.92,1.0,1.0,1.0,2.0,5.0,6.0,2277.964901664145,0.0,1.0,240.0,0.0
279,37.0,0.949,1.0,1.0,2.0,2.0,5.0,4.0,75.0,4.0,4.0,42.0,0.0
280,23.0,0.939,1.0,1.0,2.0,3.0,5.0,7.0,2277.964901664145,0.0,1.0,16.0,1.0
281,54.0,0.64,1.0,1.0,2.0,2.0,5.0,21.0,75.0,6.0,0.0,40.0,1.0
282,0.0,0.92,1.0,1.0,2.0,2.0,5.0,5.0,300.0,4.0,2.0,94.0,0.0
283,55.0,0.794,2.0,0.0,2.0,2.0,5.0,9.0,7500.0,6.0,1.0,160.0,0.0
284,35.0,0.878,1.0,0.0,0.0,2.0,5.0,10.0,30.0,3.0,1.0,25.0,0.0
285,56.0,0.516,1.0,1.0,2.0,2.0,5.0,9.0,9.0,3.0,1.0,11.0,0.0
286,35.0,0.878,2.0,1.0,2.0,1.0,5.0,0.0,300.0,6.0,1.0,29.0,0.0
287,27.0,0.698,1.0,1.0,2.0,2.0,5.0,8.0,2277.964901664145,0.0,1.0,23.0,0.0
288,52.0,0.727,1.0,1.0,2.0,2.0,5.0,10.0,30.0,6.0,2.0,113.0,0.0
289,22.0,0.754,2.0,1.0,2.0,2.0,5.0,15.0,2277.964901664145,0.0,2.0,56.0,0.0
290,17.0,0.924,1.0,0.0,1.0,2.0,5.0,2.0,2277.964901664145,0.0,1.0,39.0,1.0
291,0.0,0.92,2.0,0.0,2.0,2.0,5.0,2.0,3000.0,6.0,1.0,20.0,0.0
292,6.0,0.92,1.0,1.0,1.0,2.0,5.0,21.0,10001.0,6.0,1.0,40.0,0.0
293,0.0,0.92,1.0,1.0,2.0,3.0,5.0,21.0,9.0,6.0,5.0,56.0,0.0
294,51.0,0.555,2.0,0.0,1.0,2.0,5.0,4.0,2277.964901664145,0.0,1.0,106.0,0.0
295,9.0,0.926,1.0,1.0,0.0,2.0,5.0,19.0,750.0,6.0,2.0,64.0,0.0
296,22.0,0.754,1.0,1.0,2.0,2.0,5.0,5.0,10001.0,6.0,1.0,51.0,0.0
297,13.0,0.855,2.0,1.0,1.0,2.0,5.0,6.0,3000.0,6.0,2.0,41.0,0.0
298,0.0,0.92,2.0,1.0,2.0,2.0,5.0,20.0,300.0,6.0,5.0,150.0,0.0
299,34.0,0.579,1.0,1.0,2.0,2.0,5.0,4.0,30.0,6.0,1.0,320.0,0.0
300,36.0,0.897,1.0,1.0,2.0,3.0,5.0,7.0,2277.964901664145,0.0,0.0,20.0,0.0
301,2.0,0.624,1.0,0.0,1.0,2.0,5.0,4.0,3000.0,6.0,1.0,9.0,1.0
302,12.0,0.804,1.0,1.0,1.0,2.0,5.0,9.0,7500.0,6.0,1.0,74.0,0.0
303,2.0,0.624,1.0,1.0,2.0,3.0,5.0,3.0,2277.964901664145,5.0,1.0,129.0,1.0
304,13.0,0.855,2.0,1.0,2.0,3.0,5.0,10.0,2277.964901664145,0.0,1.0,42.0,0.0
305,8.0,0.913,2.0,0.0,2.0,1.0,5.0,2.0,300.0,6.0,0.0,58.0,0.0
306,0.0,0.92,1.0,0.0,1.0,1.0,5.0,3.0,2277.964901664145,0.0,1.0,126.0,1.0
307,0.0,0.92,1.0,0.0,2.0,1.0,5.0,4.0,2277.964901664145,0.0,1.0,45.0,1.0
308,20.0,0.923,1.0,1.0,2.0,2.0,5.0,21.0,30.0,6.0,5.0,166.0,0.0
309,8.0,0.913,1.0,1.0,2.0,2.0,5.0,2.0,75.0,6.0,1.0,110.0,0.0
310,0.0,0.92,1.0,1.0,1.0,2.0,5.0,21.0,2277.964901664145,0.0,1.0,37.0,0.0
311,12.0,0.804,2.0,1.0,0.0,2.0,5.0,2.0,2277.964901664145,0.0,1.0,95.0,1.0
312,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,2277.964901664145,0.0,5.0,29.0,1.0
313,9.0,0.926,1.0,1.0,2.0,3.0,5.0,21.0,75.0,6.0,5.0,31.0,0.0
314,57.0,0.743,1.0,0.0,1.0,3.0,5.0,11.0,75.0,6.0,5.0,97.0,0.0
315,9.0,0.926,1.0,0.0,2.0,0.0,5.0,3.0,2277.964901664145,0.0,0.0,16.0,0.0
316,0.0,0.92,1.0,0.0,2.0,0.0,5.0,4.0,2277.964901664145,0.0,0.0,14.0,0.0
317,12.0,0.804,1.0,1.0,2.0,4.0,5.0,21.0,300.0,6.0,5.0,206.0,0.0
318,0.0,0.92,2.0,1.0,2.0,2.0,5.0,2.0,30.0,4.0,1.0,204.0,0.0
319,0.0,0.92,1.0,1.0,2.0,3.0,5.0,18.0,10001.0,6.0,2.0,116.0,0.0
320,12.0,0.804,2.0,1.0,2.0,3.0,5.0,16.0,300.0,6.0,4.0,161.0,0.0
321,6.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,2277.964901664145,0.0,5.0,25.0,1.0
322,0.0,0.92,2.0,1.0,2.0,2.0,5.0,18.0,750.0,6.0,5.0,94.0,0.0
323,0.0,0.92,2.0,1.0,2.0,2.0,5.0,15.0,10001.0,6.0,5.0,16.0,0.0
324,27.0,0.698,1.0,1.0,1.0,3.0,5.0,15.0,2277.964901664145,0.0,1.0,100.0,0.0
325,0.0,0.92,1.0,1.0,2.0,2.0,5.0,20.0,10001.0,6.0,0.0,107.0,0.0
326,42.0,0.769,1.0,1.0,0.0,3.0,5.0,11.0,2277.964901664145,0.0,1.0,17.0,0.0
327,15.0,0.91,1.0,1.0,2.0,2.0,5.0,10.0,9.0,6.0,1.0,140.0,0.0
328,23.0,0.939,1.0,1.0,2.0,2.0,2.0,3.0,10001.0,6.0,2.0,75.0,0.0
329,23.0,0.939,2.0,1.0,2.0,1.0,5.0,6.0,2277.964901664145,0.0,1.0,59.0,0.0
330,58.0,0.899,2.0,1.0,2.0,1.0,5.0,6.0,75.0,0.0,1.0,146.0,0.0
331,26.0,0.865,2.0,0.0,2.0,2.0,5.0,3.0,2277.964901664145,0.0,0.0,302.0,0.0
332,13.0,0.855,2.0,1.0,2.0,3.0,5.0,9.0,300.0,6.0,2.0,42.0,1.0
333,0.0,0.92,2.0,1.0,2.0,2.0,0.0,14.0,2277.964901664145,6.0,1.0,131.0,0.0
334,47.0,0.698,2.0,1.0,0.0,1.0,5.0,9.0,2277.964901664145,0.0,4.0,74.0,0.0
335,15.0,0.91,2.0,1.0,2.0,2.0,5.0,7.0,10001.0,6.0,1.0,22.0,0.0
336,12.0,0.804,1.0,0.0,2.0,2.0,5.0,3.0,2277.964901664145,0.0,0.0,53.0,1.0
337,8.0,0.913,1.0,1.0,2.0,3.0,5.0,21.0,750.0,6.0,5.0,143.0,0.0
338,13.0,0.855,2.0,1.0,2.0,2.0,5.0,14.0,75.0,6.0,2.0,72.0,0.0
339,0.0,0.92,1.0,1.0,2.0,1.0,5.0,11.0,750.0,6.0,1.0,7.0,0.0
340,36.0,0.897,1.0,0.0,1.0,2.0,5.0,3.0,75.0,3.0,1.0,182.0,0.0
341,59.0,0.915,1.0,1.0,2.0,2.0,5.0,15.0,75.0,6.0,4.0,50.0,0.0
342,14.0,0.887,1.0,1.0,2.0,1.0,5.0,2.0,75.0,5.0,1.0,82.0,0.0
343,15.0,0.91,1.0,1.0,2.0,2.0,5.0,2.0,10001.0,6.0,1.0,58.0,0.0
344,17.0,0.924,2.0,1.0,2.0,2.0,5.0,9.0,30.0,6.0,1.0,94.0,0.0
345,2.0,0.624,1.0,1.0,2.0,2.0,5.0,4.0,9.0,0.0,2.0,60.0,1.0
346,33.0,0.802,1.0,1.0,1.0,3.0,5.0,5.0,300.0,6.0,4.0,124.0,0.0
347,60.0,0.6890000000000001,2.0,0.0,2.0,0.0,5.0,2.0,2277.964901664145,0.0,2.0,46.0,0.0
348,31.0,0.698,1.0,0.0,1.0,3.0,5.0,3.0,2277.964901664145,2.0,2.0,57.0,1.0
349,6.0,0.92,2.0,1.0,2.0,2.0,5.0,9.0,75.0,6.0,1.0,17.0,0.0
350,0.0,0.92,2.0,1.0,2.0,2.0,5.0,14.0,7500.0,6.0,5.0,101.0,0.0
351,44.0,0.698,1.0,0.0,2.0,0.0,5.0,3.0,2277.964901664145,6.0,0.0,31.0,0.0
352,36.0,0.897,1.0,1.0,2.0,2.0,5.0,21.0,2277.964901664145,0.0,1.0,36.0,0.0
353,28.0,0.893,1.0,1.0,0.0,2.0,5.0,15.0,2277.964901664145,0.0,4.0,198.0,0.0
354,15.0,0.91,1.0,0.0,2.0,3.0,5.0,5.0,10001.0,6.0,0.0,31.0,0.0
355,25.0,0.55,2.0,1.0,2.0,3.0,5.0,9.0,75.0,6.0,1.0,12.0,0.0
356,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,75.0,4.0,1.0,31.0,0.0
357,0.0,0.92,1.0,1.0,2.0,2.0,5.0,20.0,2277.964901664145,0.0,5.0,26.0,1.0
358,0.0,0.92,1.0,1.0,2.0,2.0,5.0,6.0,75.0,6.0,1.0,55.0,0.0
359,2.0,0.624,1.0,1.0,2.0,2.0,5.0,11.0,2277.964901664145,0.0,5.0,8.0,1.0
360,15.0,0.91,1.0,1.0,2.0,1.0,5.0,21.0,300.0,6.0,5.0,38.0,0.0
361,58.0,0.899,1.0,1.0,2.0,2.0,2.0,16.0,2277.964901664145,0.0,2.0,8.0,0.0
362,35.0,0.878,1.0,1.0,2.0,3.0,5.0,21.0,3000.0,6.0,3.0,32.0,1.0
363,1.0,0.7759999999999999,1.0,1.0,0.0,2.0,5.0,18.0,300.0,4.0,5.0,51.0,0.0
364,12.0,0.804,1.0,1.0,1.0,2.0,5.0,9.0,7500.0,6.0,2.0,22.0,0.0
365,9.0,0.926,1.0,1.0,1.0,1.0,5.0,7.0,2277.964901664145,0.0,1.0,17.0,0.0
366,15.0,0.91,1.0,0.0,2.0,2.0,5.0,3.0,2277.964901664145,0.0,0.0,24.0,0.0
367,58.0,0.899,1.0,1.0,2.0,2.0,5.0,5.0,30.0,4.0,1.0,19.0,0.0
368,2.0,0.624,1.0,1.0,1.0,3.0,5.0,9.0,75.0,6.0,2.0,46.0,1.0
369,15.0,0.91,2.0,1.0,2.0,2.0,5.0,13.0,75.0,6.0,5.0,15.0,0.0
370,6.0,0.92,1.0,1.0,2.0,3.0,5.0,21.0,2277.964901664145,0.0,5.0,23.0,1.0
371,28.0,0.893,1.0,1.0,2.0,2.0,5.0,21.0,300.0,6.0,5.0,38.0,0.0
372,2.0,0.624,1.0,0.0,1.0,3.0,5.0,4.0,2277.964901664145,0.0,0.0,46.0,1.0
373,12.0,0.804,2.0,0.0,1.0,2.0,4.0,0.0,2277.964901664145,0.0,0.0,214.0,0.0
374,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,3000.0,5.0,5.0,52.0,0.0
375,0.0,0.92,2.0,0.0,2.0,2.0,5.0,0.0,2277.964901664145,0.0,0.0,22.0,1.0
376,9.0,0.926,1.0,1.0,2.0,3.0,5.0,15.0,300.0,6.0,2.0,65.0,0.0
377,6.0,0.92,2.0,1.0,1.0,2.0,0.0,14.0,75.0,6.0,1.0,64.0,0.0
378,0.0,0.92,1.0,1.0,2.0,2.0,5.0,7.0,7500.0,6.0,4.0,86.0,0.0
379,14.0,0.887,1.0,0.0,1.0,2.0,5.0,4.0,2277.964901664145,0.0,1.0,52.0,1.0
380,36.0,0.897,2.0,1.0,2.0,3.0,5.0,14.0,2277.964901664145,0.0,5.0,21.0,0.0
381,9.0,0.926,1.0,0.0,2.0,2.0,5.0,3.0,3000.0,5.0,1.0,86.0,0.0
382,36.0,0.897,1.0,0.0,1.0,3.0,5.0,5.0,2277.964901664145,0.0,4.0,288.0,1.0
383,15.0,0.91,1.0,1.0,2.0,3.0,5.0,21.0,300.0,6.0,5.0,53.0,0.0
384,23.0,0.939,1.0,1.0,2.0,2.0,5.0,17.0,75.0,0.0,1.0,60.0,0.0
385,15.0,0.91,1.0,1.0,2.0,3.0,5.0,18.0,2277.964901664145,0.0,5.0,178.0,0.0
386,23.0,0.939,1.0,1.0,2.0,4.0,5.0,21.0,75.0,6.0,2.0,166.0,0.0
387,17.0,0.924,1.0,1.0,2.0,4.0,2.0,21.0,2277.964901664145,0.0,1.0,62.0,0.0
388,2.0,0.624,1.0,1.0,1.0,2.0,5.0,7.0,10001.0,0.0,1.0,35.0,0.0
389,0.0,0.92,1.0,1.0,2.0,2.0,5.0,17.0,300.0,6.0,5.0,106.0,0.0
390,40.0,0.836,1.0,0.0,2.0,2.0,5.0,6.0,9.0,6.0,0.0,58.0,0.0
391,27.0,0.698,1.0,1.0,1.0,3.0,5.0,10.100141413083328,2277.964901664145,0.0,2.0004270082732853,44.0,1.0
392,15.0,0.91,1.0,1.0,2.0,3.0,5.0,6.0,75.0,4.0,1.0,72.0,0.0
393,0.0,0.92,2.0,1.0,2.0,1.0,5.0,18.0,10001.0,6.0,1.0,80.0,0.0
394,23.0,0.939,1.0,1.0,2.0,3.0,5.0,16.0,7500.0,2.0,2.0,166.0,0.0
395,61.0,0.895,2.0,1.0,2.0,3.0,5.0,21.0,300.0,6.0,1.0,25.0,0.0
396,0.0,0.92,1.0,1.0,2.0,2.0,4.0,21.0,10001.0,6.0,0.0,109.0,0.0
397,16.0,0.884,1.0,1.0,2.0,2.0,5.0,1.0,9.0,3.0,1.0,37.0,0.0
398,25.0,0.55,1.0,0.0,1.0,2.0,5.0,4.0,2277.964901664145,0.0,0.0,55.0,1.0
399,0.0,0.92,1.0,0.0,2.0,2.0,5.0,3.0,2277.964901664145,0.0,0.0,32.0,0.0
400,62.0,0.89,1.0,0.0,2.0,2.0,5.0,9.0,75.0,6.0,3.0,51.0,0.0
401,0.0,0.92,1.0,1.0,2.0,2.0,5.0,16.0,75.0,4.0,1.0,84.0,0.0
402,9.0,0.926,1.0,1.0,2.0,2.0,5.0,21.0,750.0,2.0,1.0,72.0,0.0
403,14.0,0.887,1.0,1.0,2.0,1.0,5.0,21.0,300.0,6.0,1.0,47.0,0.0
404,13.0,0.855,1.0,0.0,1.0,2.0,5.0,12.0,2277.964901664145,0.0,4.0,47.0,0.0
405,22.0,0.754,1.0,1.0,2.0,1.0,5.0,6.0,9.0,4.0,2.0,20.0,0.0
406,2.0,0.624,1.0,1.0,2.0,2.0,5.0,8.0,2277.964901664145,0.0,1.0,198.0,1.0
407,0.0,0.92,1.0,0.0,2.0,2.0,1.0,2.0,3000.0,5.0,1.0,64.0,0.0
408,39.0,0.8959999999999999,1.0,1.0,2.0,3.0,5.0,15.0,10001.0,6.0,5.0,23.0,1.0
409,16.0,0.884,1.0,0.0,1.0,3.0,5.0,14.0,300.0,5.0,3.0,96.0,0.0
410,2.0,0.624,1.0,0.0,2.0,1.0,5.0,2.0,2277.964901664145,6.0,0.0,306.0,0.0
411,22.0,0.754,1.0,1.0,2.0,2.0,5.0,9.0,9.0,2.0,1.0,8.0,0.0
412,7.0,0.762,1.0,1.0,2.0,2.0,5.0,21.0,300.0,6.0,1.0,48.0,0.0
413,2.0,0.624,1.0,1.0,2.0,2.0,5.0,8.0,30.0,6.0,1.0,98.0,1.0
414,9.0,0.926,2.0,0.0,2.0,4.0,5.0,7.0,750.0,2.0,0.0,46.0,0.0
415,0.0,0.92,1.0,0.0,1.0,2.0,5.0,1.0,2277.964901664145,0.0,1.0,53.0,1.0
416,0.0,0.92,1.0,1.0,2.0,2.0,3.0,21.0,9.0,6.0,1.0,102.0,0.0
417,6.0,0.92,2.0,0.0,1.0,2.0,5.0,4.0,2277.964901664145,0.0,1.0,76.0,0.0
418,0.0,0.92,1.0,0.0,2.0,0.0,5.0,1.0,2277.964901664145,0.0,0.0,43.0,0.0
419,0.0,0.92,1.0,0.0,2.0,2.0,5.0,21.0,75.0,6.0,5.0,32.0,0.0
420,13.0,0.855,2.0,1.0,2.0,2.0,5.0,5.0,2277.964901664145,0.0,1.0,54.0,0.0
421,4.0,0.767,2.0,1.0,1.0,3.0,5.0,8.0,30.0,6.0,1.0,7.0,0.0
422,16.0,0.884,2.0,1.0,2.0,3.0,5.0,3.0,2277.964901664145,0.0,2.0,322.0,1.0
423,63.0,0.847,2.0,1.0,2.0,2.0,5.0,21.0,750.0,0.0,0.0,96.0,0.0
424,6.0,0.92,2.0,1.0,1.0,2.0,5.0,4.0,7500.0,6.0,1.0,7.0,0.0
425,15.0,0.91,1.0,1.0,2.0,2.0,5.0,16.0,30.0,6.0,1.0,53.0,0.0
426,13.0,0.855,1.0,1.0,2.0,2.0,5.0,10.0,30.0,4.0,1.0,161.0,0.0
427,36.0,0.897,1.0,0.0,2.0,3.0,5.0,8.0,30.0,6.0,1.0,11.0,0.0
428,24.0,0.8270000000000001,2.0,1.0,2.0,2.0,5.0,9.0,300.0,5.0,2.0,6.0,0.0
429,2.0,0.624,1.0,0.0,1.0,2.0,5.0,1.0,75.0,0.0,1.0,72.0,1.0
430,21.0,0.794,2.0,1.0,2.0,3.0,2.0,6.0,75.0,6.0,1.0,182.0,0.0
431,23.0,0.939,1.0,1.0,2.0,2.0,5.0,21.0,7500.0,6.0,5.0,67.0,0.0
432,64.0,0.527,2.0,0.0,2.0,2.0,5.0,1.0,2277.964901664145,0.0,1.0,50.0,0.0
433,16.0,0.884,2.0,0.0,0.0,2.0,5.0,5.0,300.0,6.0,1.0,16.0,0.0
434,15.0,0.91,1.0,1.0,2.0,2.0,5.0,21.0,10001.0,6.0,5.0,38.0,0.0
435,0.0,0.92,0.0,1.0,2.0,2.0,3.0,5.0,30.0,3.0,1.0,98.0,0.0
436,45.0,0.698,1.0,0.0,0.0,2.0,5.0,4.0,2277.964901664145,0.0,2.0,7.0,1.0
437,6.0,0.92,1.0,0.0,1.0,2.0,5.0,2.0,2277.964901664145,0.0,1.0,88.0,0.0
438,16.0,0.884,1.0,1.0,2.0,3.0,5.0,4.0,300.0,6.0,2.0,112.0,0.0
439,65.0,0.7659999999999999,0.0,1.0,1.0,2.0,5.0,15.0,7500.0,0.0,0.0,30.0,1.0
440,66.0,0.738,2.0,1.0,2.0,2.0,5.0,9.0,75.0,4.0,1.0,9.0,0.0
441,13.0,0.855,0.0,0.0,1.0,1.0,5.0,4.0,10001.0,6.0,1.0,36.0,0.0
442,15.0,0.91,1.0,1.0,2.0,2.0,5.0,19.0,300.0,6.0,4.0,24.0,0.0
443,0.0,0.92,1.0,1.0,2.0,3.0,2.0,2.0,10001.0,2.0,1.0,28.0,0.0
444,35.0,0.878,1.0,1.0,0.0,2.0,5.0,10.0,75.0,5.0,1.0,166.0,0.0
445,2.0,0.624,1.0,1.0,1.0,3.0,5.0,10.0,75.0,6.0,2.0,61.0,1.0
446,7.0,0.762,1.0,1.0,2.0,2.0,5.0,21.0,75.0,5.0,3.0,24.0,0.0
447,15.0,0.91,1.0,0.0,1.0,2.0,5.0,10.0,2277.964901664145,0.0,1.0,8.0,1.0
448,50.0,0.903,1.0,1.0,2.0,2.0,5.0,9.0,2277.964901664145,0.0,1.0,133.0,0.0
449,13.0,0.855,1.0,1.0,2.0,2.0,5.0,14.0,2277.964901664145,0.0,5.0,143.0,0.0
450,35.0,0.878,1.0,1.0,2.0,2.0,5.0,21.0,30.0,6.0,5.0,29.0,0.0
451,0.0,0.92,2.0,1.0,2.0,2.0,5.0,7.0,10001.0,6.0,1.0,53.0,0.0
452,0.0,0.92,1.0,1.0,2.0,2.0,5.0,9.0,10001.0,5.0,5.0,11.0,1.0
453,2.0,0.624,1.0,1.0,2.0,2.0,5.0,4.0,75.0,0.0,1.0,7.0,0.0
454,7.0,0.762,1.0,1.0,2.0,2.0,5.0,8.0,75.0,6.0,5.0,87.0,0.0
455,0.0,0.92,1.0,1.0,2.0,2.0,5.0,8.0,30.0,4.0,1.0,18.0,0.0
456,24.0,0.8270000000000001,1.0,1.0,2.0,2.0,3.0,9.0,3000.0,6.0,1.0,76.0,1.0
457,2.0,0.624,1.0,1.0,2.0,2.0,5.0,6.0,10001.0,6.0,1.0,114.0,0.0
458,0.0,0.92,2.0,0.0,1.0,1.0,5.0,5.0,2277.964901664145,0.0,2.0004270082732853,56.0,0.0
459,15.0,0.91,1.0,1.0,2.0,2.0,5.0,7.0,75.0,0.0,5.0,30.0,0.0
460,20.0,0.923,1.0,1.0,2.0,2.0,5.0,21.0,750.0,6.0,5.0,80.0,0.0
461,1.0,0.7759999999999999,1.0,1.0,1.0,2.0,5.0,14.0,3000.0,6.0,0.0,52.0,0.0
462,2.0,0.624,2.0,1.0,2.0,2.0,5.0,0.0,75.0,6.0,1.0,13.0,0.0
463,4.0,0.767,2.0,1.0,2.0,2.0,5.0,4.0,300.0,5.0,0.0,42.0,0.0
464,4.0,0.767,1.0,1.0,0.0,3.0,5.0,6.0,75.0,6.0,1.0,56.0,1.0
465,2.0,0.624,1.0,0.0,2.0,0.0,5.0,2.0,2277.964901664145,0.0,0.0,12.0,1.0
466,40.0,0.836,1.0,1.0,2.0,3.0,2.0,2.0,300.0,6.0,1.0,36.0,0.0
467,9.0,0.926,1.0,1.0,2.0,3.0,5.0,21.0,3000.0,6.0,5.0,67.0,0.0
468,2.0,0.624,1.0,1.0,2.0,2.0,5.0,8.0,75.0,6.0,1.0,13.0,1.0
469,0.0,0.92,1.0,1.0,2.0,2.0,5.0,9.0,2277.964901664145,6.0,1.0,100.0,0.0
470,15.0,0.91,1.0,1.0,2.0,4.0,5.0,15.0,10001.0,6.0,1.0,58.0,0.0
471,2.0,0.624,1.0,1.0,2.0,2.0,5.0,7.0,300.0,6.0,1.0,18.0,1.0
472,2.0,0.624,1.0,1.0,2.0,3.0,5.0,2.0,10001.0,6.0,2.0,90.0,1.0
473,54.0,0.64,2.0,0.0,2.0,3.0,5.0,6.0,10001.0,0.0,1.0,59.0,0.0
474,12.0,0.804,2.0,1.0,2.0,3.0,5.0,2.0,10001.0,6.0,2.0,35.0,0.0
475,33.0,0.802,1.0,1.0,1.0,2.0,5.0,0.0,10001.0,6.0,2.0,11.0,0.0
476,2.0,0.624,1.0,1.0,2.0,2.0,5.0,4.0,2277.964901664145,0.0,2.0,15.0,1.0
477,0.0,0.92,1.0,1.0,2.0,2.0,1.0,10.0,75.0,6.0,5.0,206.0,0.0
478,67.0,0.647,2.0,1.0,2.0,3.0,5.0,9.0,75.0,6.0,1.0,130.0,0.0
479,0.0,0.92,2.0,0.0,2.0,2.0,5.0,1.0,2277.964901664145,0.0,0.0,30.0,0.0
480,48.0,0.939,1.0,1.0,2.0,3.0,5.0,21.0,10001.0,6.0,5.0,88.0,0.0
481,2.0,0.624,2.0,0.0,2.0,3.0,4.0,0.0,10001.0,6.0,1.0,18.0,0.0
482,2.0,0.624,2.0,1.0,2.0,2.0,5.0,8.0,30.0,6.0,1.0,41.0,0.0
483,9.0,0.926,1.0,1.0,0.0,3.0,5.0,14.0,10001.0,6.0,2.0,16.0,0.0
484,17.0,0.924,1.0,1.0,2.0,2.0,5.0,21.0,3000.0,6.0,5.0,95.0,0.0
485,2.0,0.624,1.0,0.0,2.0,2.0,5.0,6.0,2277.964901664145,5.0,1.0,53.0,0.0
486,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,2277.964901664145,0.0,5.0,220.0,1.0
487,13.0,0.855,2.0,1.0,2.0,3.0,5.0,21.0,75.0,6.0,2.0,21.0,0.0
488,68.0,0.795,1.0,1.0,2.0,3.0,5.0,21.0,300.0,5.0,5.0,94.0,0.0
489,0.0,0.92,1.0,1.0,2.0,2.0,0.0,17.0,30.0,6.0,3.0,20.0,0.0
490,19.0,0.5579999999999999,1.0,0.0,2.0,2.0,5.0,8.0,2277.964901664145,0.0,0.0,47.0,1.0
491,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,2277.964901664145,0.0,2.0,60.0,0.0
492,2.0,0.624,1.0,1.0,2.0,2.0,5.0,6.0,10001.0,6.0,4.0,78.0,1.0
493,0.0,0.92,2.0,0.0,2.0,2.0,5.0,4.0,10001.0,5.0,1.0,5.0,0.0
494,21.0,0.794,1.0,1.0,2.0,2.0,5.0,6.0,75.0,0.0,1.0,20.0,0.0
495,23.0,0.939,1.0,1.0,2.0,2.0,5.0,21.0,10001.0,6.0,3.0,2.0,0.0
496,21.0,0.794,2.0,1.0,1.0,2.0,5.0,9.0,300.0,6.0,5.0,206.0,0.0
497,13.0,0.855,1.0,0.0,2.0,1.0,5.0,12.0,2277.964901664145,0.0,1.0,90.0,0.0
498,32.0,0.682,1.0,1.0,2.0,2.0,5.0,12.0,300.0,6.0,3.0,25.0,0.0
